OG0000993	wa7733.asm1v1.ann1.run1_000821_1	Sp18g00081
OG0000993	wa7733.asm1v1.ann1.run1_000162_1	Sp07g00826
OG0000994	wa7733.asm1v1.ann1.run1_000829_1	Sp18g00074
OG0000995	wa7733.asm1v1.ann1.run1_004003_1	Sp11g00748, Sp15g00194
OG0000996	wa7733.asm1v1.ann1.run1_003761_1	Sp11g00693, Sp11g00692, Sp11g00691
OG0000997	wa7733.asm1v1.ann1.run1_011710_1	Sp15g00385
OG0000997	wa7733.asm1v1.ann1.run1_001349_1	Sp11g00640
OG0000998	wa7733.asm1v1.ann1.run1_001687_1, wa7733.asm1v1.ann1.run1_007575_2, wa7733.asm1v1.ann1.run1_007575_1	Sp11g00554
OG0000999	wa7733.asm1v1.ann1.run1_000327_1	Sp11g00320
OG0000999	wa7733.asm1v1.ann1.run1_007654_1	Sp14g00692
OG0001001	wa7733.asm1v1.ann1.run1_003040_1	Sp11g00164, Sp11g00172
OG0001002	wa7733.asm1v1.ann1.run1_007203_1	Sp11g00091, Sp11g00093
OG0001003	wa7733.asm1v1.ann1.run1_015144_1, wa7733.asm1v1.ann1.run1_014457_1	Sp03g01345, Sp03g01341
OG0001004	wa7733.asm1v1.ann1.run1_006744_2, wa7733.asm1v1.ann1.run1_006744_1	Sp03g01184
OG0001004	wa7733.asm1v1.ann1.run1_006745_1	Sp03g01185
OG0001005	wa7733.asm1v1.ann1.run1_014830_1, wa7733.asm1v1.ann1.run1_014831_1	Sp11g00241, Sp04g01038, Sp03g00951
OG0001006	wa7733.asm1v1.ann1.run1_008676_1	Sp03g00934
OG0001006	wa7733.asm1v1.ann1.run1_001958_1	Sp03g00935
OG0001007	wa7733.asm1v1.ann1.run1_008387_1	Sp03g00848, Sp03g00845
OG0001008	wa7733.asm1v1.ann1.run1_014693_1, wa7733.asm1v1.ann1.run1_008731_1	Sp03g00647
OG0001009	wa7733.asm1v1.ann1.run1_000974_1	Sp09g00975
OG0001009	wa7733.asm1v1.ann1.run1_010472_1	Sp03g00589
OG0001010	wa7733.asm1v1.ann1.run1_005899_1	Sp03g00531, Sp03g00530
OG0001011	wa7733.asm1v1.ann1.run1_011473_1, wa7733.asm1v1.ann1.run1_003983_1	Sp03g00321
OG0001012	wa7733.asm1v1.ann1.run1_004516_1	Sp03g00316, Sp03g00315
OG0001013	wa7733.asm1v1.ann1.run1_008381_1, wa7733.asm1v1.ann1.run1_008381_2	Sp03g00185, Sp03g00040
OG0001014	wa7733.asm1v1.ann1.run1_007960_1	Sp03g00184, Sp03g00038, Sp03g00036
OG0001015	wa7733.asm1v1.ann1.run1_004441_1	Sp13g00575
OG0001015	wa7733.asm1v1.ann1.run1_004645_1	Sp03g00131
OG0001016	wa7733.asm1v1.ann1.run1_004644_2, wa7733.asm1v1.ann1.run1_004644_1, wa7733.asm1v1.ann1.run1_004644_3	Sp03g00130
OG0001017	wa7733.asm1v1.ann1.run1_004649_1	Sp03g00119
OG0001017	wa7733.asm1v1.ann1.run1_004648_1	Sp03g00118
OG0001018	wa7733.asm1v1.ann1.run1_014432_1, wa7733.asm1v1.ann1.run1_014430_1	Sp03g00084
OG0001019	wa7733.asm1v1.ann1.run1_001421_1, wa7733.asm1v1.ann1.run1_001420_3, wa7733.asm1v1.ann1.run1_001420_1, wa7733.asm1v1.ann1.run1_001420_2	Sp02g00410
OG0001020	wa7733.asm1v1.ann1.run1_001045_1, wa7733.asm1v1.ann1.run1_001043_1	Sp02g00641
OG0001021	wa7733.asm1v1.ann1.run1_001840_1, wa7733.asm1v1.ann1.run1_001839_1	Sp09g00283, Sp02g00733
OG0001022	wa7733.asm1v1.ann1.run1_011557_1, wa7733.asm1v1.ann1.run1_002296_1	Sp02g00821
OG0001023	wa7733.asm1v1.ann1.run1_014055_1	Sp13g00165
OG0001023	wa7733.asm1v1.ann1.run1_001782_1	Sp09g00400
OG0001024	wa7733.asm1v1.ann1.run1_001478_1, wa7733.asm1v1.ann1.run1_001478_2, wa7733.asm1v1.ann1.run1_001479_1	Sp13g00157
OG0001025	wa7733.asm1v1.ann1.run1_003843_1, wa7733.asm1v1.ann1.run1_001534_1, wa7733.asm1v1.ann1.run1_001547_1	Sp13g00077
OG0001026	wa7733.asm1v1.ann1.run1_011455_1, wa7733.asm1v1.ann1.run1_011457_1, wa7733.asm1v1.ann1.run1_011457_2	Sp13g00026
OG0001027	wa7733.asm1v1.ann1.run1_006924_1, wa7733.asm1v1.ann1.run1_006923_1, wa7733.asm1v1.ann1.run1_006922_1, wa7733.asm1v1.ann1.run1_015212_1, wa7733.asm1v1.ann1.run1_015186_1	Sp02g01117
OG0001028	wa7733.asm1v1.ann1.run1_006725_1	Sp02g01185, Sp02g01120, Sp02g01109
OG0001029	wa7733.asm1v1.ann1.run1_014567_1	Sp02g01193
OG0001029	wa7733.asm1v1.ann1.run1_014137_1	Sp02g01194
OG0001030	wa7733.asm1v1.ann1.run1_014453_1, wa7733.asm1v1.ann1.run1_014790_1, wa7733.asm1v1.ann1.run1_005985_1	Sp02g01242
OG0001031	wa7733.asm1v1.ann1.run1_005234_2, wa7733.asm1v1.ann1.run1_005234_1, wa7733.asm1v1.ann1.run1_005233_1	Sp15g00022
OG0001032	wa7733.asm1v1.ann1.run1_011765_2, wa7733.asm1v1.ann1.run1_011765_1	Sp15g00136, Sp15g00138
OG0001033	wa7733.asm1v1.ann1.run1_005753_1	Sp15g00203, Sp15g00202, Sp15g00201
OG0001034	wa7733.asm1v1.ann1.run1_011354_1, wa7733.asm1v1.ann1.run1_001683_1	Sp15g00284
OG0001035	wa7733.asm1v1.ann1.run1_008603_1	Sp15g00318
OG0001036	wa7733.asm1v1.ann1.run1_001351_1, wa7733.asm1v1.ann1.run1_001352_1, wa7733.asm1v1.ann1.run1_001352_2	Sp15g00371
OG0001037	wa7733.asm1v1.ann1.run1_001304_1	Sp15g00449, Sp15g00447, Sp15g00448
OG0001038	wa7733.asm1v1.ann1.run1_003676_1, wa7733.asm1v1.ann1.run1_003675_1, wa7733.asm1v1.ann1.run1_003672_1	Sp01g00259
OG0001039	wa7733.asm1v1.ann1.run1_005139_1, wa7733.asm1v1.ann1.run1_005137_1	Sp02g00089, Sp02g00088, Sp02g00087
OG0001040	wa7733.asm1v1.ann1.run1_005414_1	Sp10g00041, Sp02g00890, Sp07g00320, Sp13g00941, Sp16g00444
OG0001041	wa7733.asm1v1.ann1.run1_010657_1, wa7733.asm1v1.ann1.run1_010656_1, wa7733.asm1v1.ann1.run1_010669_1	Sp05g00473
OG0001042	wa7733.asm1v1.ann1.run1_014906_1, wa7733.asm1v1.ann1.run1_013148_1, wa7733.asm1v1.ann1.run1_014641_1, wa7733.asm1v1.ann1.run1_014640_1	Sp08g00312
OG0001043	wa7733.asm1v1.ann1.run1_015095_1, wa7733.asm1v1.ann1.run1_015141_1, wa7733.asm1v1.ann1.run1_015094_1, wa7733.asm1v1.ann1.run1_004593_1	Sp10g00919, Sp10g00918
OG0001049	wa7733.asm1v1.ann1.run1_008443_1	Sp13g01003, Sp02g00348
OG0001050	wa7733.asm1v1.ann1.run1_009995_1	Sp17g00278, Sp13g00992
OG0001051	wa7733.asm1v1.ann1.run1_010789_1, wa7733.asm1v1.ann1.run1_010790_1	Sp13g00991
OG0001052	wa7733.asm1v1.ann1.run1_011149_1	Sp13g00969, Sp17g00347
OG0001053	wa7733.asm1v1.ann1.run1_008145_1	Sp16g00688, Sp13g00899
OG0001054	wa7733.asm1v1.ann1.run1_009985_1	Sp13g00869, Sp13g00873
OG0001055	wa7733.asm1v1.ann1.run1_002946_1	Sp01g01464, Sp13g00865
OG0001056	wa7733.asm1v1.ann1.run1_008446_1	Sp13g00841, Sp13g00837
OG0001057	wa7733.asm1v1.ann1.run1_008462_1, wa7733.asm1v1.ann1.run1_006201_1	Sp13g00830
OG0001058	wa7733.asm1v1.ann1.run1_008464_1	Sp13g00819, Sp13g00820
OG0001059	wa7733.asm1v1.ann1.run1_008455_2, wa7733.asm1v1.ann1.run1_008455_1, wa7733.asm1v1.ann1.run1_008454_1	Sp13g00818
OG0001060	wa7733.asm1v1.ann1.run1_010781_1	Sp11g00486, Sp13g00802
OG0001061	wa7733.asm1v1.ann1.run1_013221_3	Sp13g00785
OG0001061	wa7733.asm1v1.ann1.run1_013221_2	Sp17g00142
OG0001062	wa7733.asm1v1.ann1.run1_008044_1	Sp13g00750, Sp16g00128
OG0001063	wa7733.asm1v1.ann1.run1_005420_1	Sp13g00741, Sp10g00051
OG0001064	wa7733.asm1v1.ann1.run1_007973_1	Sp13g00739, Sp13g00737
OG0001065	wa7733.asm1v1.ann1.run1_007975_1	Sp16g00481, Sp13g00733
OG0001066	wa7733.asm1v1.ann1.run1_007974_1	Sp13g00731
OG0001067	wa7733.asm1v1.ann1.run1_007989_1, wa7733.asm1v1.ann1.run1_007982_1	Sp13g00721
OG0001068	wa7733.asm1v1.ann1.run1_007991_1	Sp13g00711, Sp17g00013
OG0001069	wa7733.asm1v1.ann1.run1_008990_2, wa7733.asm1v1.ann1.run1_008990_1	Sp13g00701
OG0001070	wa7733.asm1v1.ann1.run1_008995_1	Sp13g00682, Sp08g01279
OG0001071	wa7733.asm1v1.ann1.run1_008996_1	Sp13g00677, Sp13g00676
OG0001072	wa7733.asm1v1.ann1.run1_003202_1	Sp13g00671, Sp19g00035
OG0001073	wa7733.asm1v1.ann1.run1_007488_1	Sp13g00662, Sp08g01239
OG0001074	wa7733.asm1v1.ann1.run1_002828_1	Sp13g00660, Sp08g01234
OG0001075	wa7733.asm1v1.ann1.run1_009002_1	Sp08g01231, Sp13g00656
OG0001076	wa7733.asm1v1.ann1.run1_009135_1	Sp13g00639, Sp08g01091
OG0001077	wa7733.asm1v1.ann1.run1_007935_1	Sp13g00624
OG0001078	wa7733.asm1v1.ann1.run1_007933_1	Sp13g00616, Sp13g00617
OG0001079	wa7733.asm1v1.ann1.run1_008340_1	Sp08g00999, Sp13g00598
OG0001080	wa7733.asm1v1.ann1.run1_004446_1	Sp13g00581, Sp13g00582, Sp13g00589
OG0001081	wa7733.asm1v1.ann1.run1_007071_1	Sp08g00923, Sp13g00571
OG0001082	wa7733.asm1v1.ann1.run1_007067_1	Sp13g00507, Sp05g00272
OG0001083	wa7733.asm1v1.ann1.run1_012078_1	Sp13g00497, Sp13g00496
OG0001084	wa7733.asm1v1.ann1.run1_012960_1	Sp19g00267, Sp13g00443
OG0001085	wa7733.asm1v1.ann1.run1_008660_1, wa7733.asm1v1.ann1.run1_008659_1	Sp13g00394, Sp13g00395
OG0001086	wa7733.asm1v1.ann1.run1_008883_1	Sp08g00384, Sp13g00387
OG0001087	wa7733.asm1v1.ann1.run1_012909_1, wa7733.asm1v1.ann1.run1_012910_1	Sp13g00347
OG0001088	wa7733.asm1v1.ann1.run1_006617_1	Sp13g00344, Sp08g00285
OG0001089	wa7733.asm1v1.ann1.run1_010219_1, wa7733.asm1v1.ann1.run1_007202_1	Sp13g00302
OG0001091	wa7733.asm1v1.ann1.run1_013990_1	Sp13g00282
OG0001092	wa7733.asm1v1.ann1.run1_012196_1, wa7733.asm1v1.ann1.run1_012197_1, wa7733.asm1v1.ann1.run1_012197_2	Sp13g00251
OG0001093	wa7733.asm1v1.ann1.run1_011191_1, wa7733.asm1v1.ann1.run1_011191_2	Sp13g00235
OG0001094	wa7733.asm1v1.ann1.run1_011190_1	Sp13g00234, Sp05g00607
OG0001095	wa7733.asm1v1.ann1.run1_006054_1	Sp13g00216, Sp05g00592
OG0001096	wa7733.asm1v1.ann1.run1_006023_1	Sp15g00003, Sp13g00173
OG0001097	wa7733.asm1v1.ann1.run1_006025_1	Sp13g00170, Sp15g00004
OG0001098	wa7733.asm1v1.ann1.run1_001286_1	Sp15g00470, Sp08g00002
OG0001099	wa7733.asm1v1.ann1.run1_004089_1	Sp09g00730
OG0001101	wa7733.asm1v1.ann1.run1_005398_1	Sp03g00004, Sp09g01197
OG0001102	wa7733.asm1v1.ann1.run1_008367_1	Sp03g00021, Sp09g01183
OG0001103	wa7733.asm1v1.ann1.run1_005379_1	Sp09g01146
OG0001104	wa7733.asm1v1.ann1.run1_012731_1	Sp16g00718, Sp04g01539
OG0001105	wa7733.asm1v1.ann1.run1_012560_2, wa7733.asm1v1.ann1.run1_012560_1	Sp08g01313
OG0001106	wa7733.asm1v1.ann1.run1_007498_1	Sp08g01273, Sp07g00481
OG0001107	wa7733.asm1v1.ann1.run1_004431_1, wa7733.asm1v1.ann1.run1_007509_1	Sp08g01259
OG0001108	wa7733.asm1v1.ann1.run1_002824_1	Sp08g01224, Sp08g01226
OG0001109	wa7733.asm1v1.ann1.run1_002819_1	Sp08g01220, Sp05g00008
OG0001110	wa7733.asm1v1.ann1.run1_005109_1	Sp08g01208, Sp18g00345
OG0001111	wa7733.asm1v1.ann1.run1_004373_1	Sp05g00064, Sp08g01195
OG0001112	wa7733.asm1v1.ann1.run1_004367_1	Sp05g00056, Sp08g01161
OG0001113	wa7733.asm1v1.ann1.run1_002760_1	Sp08g01128
OG0001113	wa7733.asm1v1.ann1.run1_002759_1	Sp08g01127
OG0001114	wa7733.asm1v1.ann1.run1_012091_1	Sp05g00069, Sp08g01115
OG0001115	wa7733.asm1v1.ann1.run1_002733_1	Sp08g01056, Sp08g00910
OG0001116	wa7733.asm1v1.ann1.run1_007186_1	Sp08g01054, Sp19g00125
OG0001117	wa7733.asm1v1.ann1.run1_012187_1	Sp08g01053, Sp08g01052, Sp13g00620
OG0001118	wa7733.asm1v1.ann1.run1_008339_1	Sp08g01001, Sp09g00826
OG0001119	wa7733.asm1v1.ann1.run1_002742_1, wa7733.asm1v1.ann1.run1_002742_2	Sp08g00958
OG0001120	wa7733.asm1v1.ann1.run1_002740_1	Sp05g00211, Sp08g00942
OG0001121	wa7733.asm1v1.ann1.run1_002696_1, wa7733.asm1v1.ann1.run1_002702_1	Sp08g00900
OG0001122	wa7733.asm1v1.ann1.run1_002676_1	Sp05g00242, Sp08g00856
OG0001123	wa7733.asm1v1.ann1.run1_002675_1	Sp08g00851, Sp08g00845
OG0001124	wa7733.asm1v1.ann1.run1_000836_1	Sp18g00047, Sp08g00752
OG0001126	wa7733.asm1v1.ann1.run1_001247_1, wa7733.asm1v1.ann1.run1_001247_2	Sp08g00740
OG0001127	wa7733.asm1v1.ann1.run1_006137_1	Sp08g00739, Sp19g00223
OG0001128	wa7733.asm1v1.ann1.run1_001244_2, wa7733.asm1v1.ann1.run1_001244_1	Sp08g00737
OG0001129	wa7733.asm1v1.ann1.run1_006140_1	Sp19g00228, Sp08g00727
OG0001130	wa7733.asm1v1.ann1.run1_007333_1	Sp08g00723, Sp05g00277
OG0001131	wa7733.asm1v1.ann1.run1_006141_1	Sp19g00236, Sp08g00676
OG0001132	wa7733.asm1v1.ann1.run1_001201_1	Sp09g00232, Sp08g00668
OG0001133	wa7733.asm1v1.ann1.run1_001179_1	Sp08g00639, Sp05g00316
OG0001134	wa7733.asm1v1.ann1.run1_001192_1	Sp08g00618, Sp05g00321
OG0001135	wa7733.asm1v1.ann1.run1_009192_1	Sp08g00603, Sp05g00323
OG0001136	wa7733.asm1v1.ann1.run1_013251_1, wa7733.asm1v1.ann1.run1_001132_1	Sp08g00599
OG0001137	wa7733.asm1v1.ann1.run1_001147_1	Sp08g00568, Sp12g00944
OG0001138	wa7733.asm1v1.ann1.run1_011567_1	Sp08g00537, Sp08g00542
OG0001139	wa7733.asm1v1.ann1.run1_006288_1	Sp19g00273, Sp08g00533
OG0001140	wa7733.asm1v1.ann1.run1_006283_1	Sp08g00522, Sp05g00370
OG0001141	wa7733.asm1v1.ann1.run1_006276_1, wa7733.asm1v1.ann1.run1_007293_1	Sp08g00513
OG0001142	wa7733.asm1v1.ann1.run1_009194_1	Sp05g00418, Sp08g00401
OG0001143	wa7733.asm1v1.ann1.run1_011735_1	Sp08g00367, Sp02g01184
OG0001144	wa7733.asm1v1.ann1.run1_012041_1	Sp05g00475, Sp08g00353
OG0001145	wa7733.asm1v1.ann1.run1_011991_1	Sp08g00336, Sp10g00565
OG0001146	wa7733.asm1v1.ann1.run1_006627_1	Sp05g00499, Sp08g00313
OG0001147	wa7733.asm1v1.ann1.run1_006612_1	Sp06g00166, Sp08g00293
OG0001148	wa7733.asm1v1.ann1.run1_006605_1	Sp05g00523, Sp08g00256
OG0001149	wa7733.asm1v1.ann1.run1_011515_1	Sp02g00705, Sp01g01683
OG0001150	wa7733.asm1v1.ann1.run1_008780_1	Sp01g01638, Sp06g00097
OG0001151	wa7733.asm1v1.ann1.run1_004834_1	Sp08g00221, Sp04g00069
OG0001153	wa7733.asm1v1.ann1.run1_004863_1	Sp08g00196, Sp05g00555
OG0001154	wa7733.asm1v1.ann1.run1_004839_1, wa7733.asm1v1.ann1.run1_004839_2	Sp08g00154
OG0001155	wa7733.asm1v1.ann1.run1_004817_1, wa7733.asm1v1.ann1.run1_004823_1	Sp08g00147
OG0001156	wa7733.asm1v1.ann1.run1_005517_1	Sp05g00595, Sp08g00074
OG0001157	wa7733.asm1v1.ann1.run1_013651_1, wa7733.asm1v1.ann1.run1_014577_1	Sp07g00034
OG0001158	wa7733.asm1v1.ann1.run1_012179_1	Sp07g00070, Sp09g00786
OG0001159	wa7733.asm1v1.ann1.run1_010179_1	Sp07g00132, Sp03g00743
OG0001160	wa7733.asm1v1.ann1.run1_012878_2, wa7733.asm1v1.ann1.run1_012878_1	Sp07g00138
OG0001161	wa7733.asm1v1.ann1.run1_014308_1	Sp07g00150, Sp03g00702
OG0001162	wa7733.asm1v1.ann1.run1_012554_1	Sp03g00663, Sp07g00157
OG0001163	wa7733.asm1v1.ann1.run1_008689_1	Sp07g00216, Sp07g00217
OG0001165	wa7733.asm1v1.ann1.run1_010677_1, wa7733.asm1v1.ann1.run1_011939_1	Sp07g00196
OG0001166	wa7733.asm1v1.ann1.run1_008686_1, wa7733.asm1v1.ann1.run1_008686_2	Sp07g00171
OG0001167	wa7733.asm1v1.ann1.run1_003507_1	Sp07g00238, Sp01g00015
OG0001168	wa7733.asm1v1.ann1.run1_010198_1	Sp01g00205, Sp07g00244
OG0001169	wa7733.asm1v1.ann1.run1_005058_1	Sp07g00250
OG0001170	wa7733.asm1v1.ann1.run1_005060_1	Sp07g00253, Sp03g00252
OG0001171	wa7733.asm1v1.ann1.run1_005064_1	Sp07g00259, Sp03g00241
OG0001172	wa7733.asm1v1.ann1.run1_013457_1, wa7733.asm1v1.ann1.run1_005047_1	Sp07g00291
OG0001173	wa7733.asm1v1.ann1.run1_008850_1	Sp03g00161, Sp07g00298
OG0001174	wa7733.asm1v1.ann1.run1_003530_1	Sp01g00046, Sp07g00318
OG0001175	wa7733.asm1v1.ann1.run1_012401_1	Sp07g00328, Sp12g00807
OG0001176	wa7733.asm1v1.ann1.run1_004054_1	Sp04g00010, Sp07g00371
OG0001177	wa7733.asm1v1.ann1.run1_001705_1, wa7733.asm1v1.ann1.run1_001704_1	Sp04g00560
OG0001178	wa7733.asm1v1.ann1.run1_008925_1, wa7733.asm1v1.ann1.run1_013071_1	Sp07g00388
OG0001179	wa7733.asm1v1.ann1.run1_013072_1	Sp07g00392, Sp10g00447
OG0001180	wa7733.asm1v1.ann1.run1_010046_1	Sp09g00860, Sp09g00498, Sp07g00404
OG0001181	wa7733.asm1v1.ann1.run1_008918_1	Sp07g00409, Sp02g01095
OG0001183	wa7733.asm1v1.ann1.run1_000599_1	Sp07g00443, Sp04g00227
OG0001184	wa7733.asm1v1.ann1.run1_012563_1	Sp16g00083, Sp07g00449
OG0001185	wa7733.asm1v1.ann1.run1_011025_1	Sp16g00103, Sp07g00471
OG0001186	wa7733.asm1v1.ann1.run1_011026_1, wa7733.asm1v1.ann1.run1_011017_1	Sp07g00472
OG0001187	wa7733.asm1v1.ann1.run1_013250_1, wa7733.asm1v1.ann1.run1_013250_2	Sp07g00491
OG0001188	wa7733.asm1v1.ann1.run1_000698_1	Sp04g00400, Sp07g00503
OG0001189	wa7733.asm1v1.ann1.run1_001697_1	Sp07g00515
OG0001190	wa7733.asm1v1.ann1.run1_001730_3, wa7733.asm1v1.ann1.run1_001730_1, wa7733.asm1v1.ann1.run1_001730_2	Sp07g00526
OG0001191	wa7733.asm1v1.ann1.run1_001752_3, wa7733.asm1v1.ann1.run1_001752_2, wa7733.asm1v1.ann1.run1_001752_1	Sp07g00574
OG0001192	wa7733.asm1v1.ann1.run1_013414_2, wa7733.asm1v1.ann1.run1_013414_1, wa7733.asm1v1.ann1.run1_014357_1	Sp07g00587
OG0001193	wa7733.asm1v1.ann1.run1_001765_1	Sp04g00722, Sp07g00600
OG0001194	wa7733.asm1v1.ann1.run1_011580_1	Sp04g00745, Sp07g00609
OG0001195	wa7733.asm1v1.ann1.run1_013557_1	Sp07g00630, Sp16g00257
OG0001196	wa7733.asm1v1.ann1.run1_010835_1	Sp07g00667, Sp01g01826
OG0001197	wa7733.asm1v1.ann1.run1_005498_1	Sp07g00675, Sp04g00903
OG0001198	wa7733.asm1v1.ann1.run1_013308_1, wa7733.asm1v1.ann1.run1_012200_1	Sp07g00676
OG0001199	wa7733.asm1v1.ann1.run1_012205_1, wa7733.asm1v1.ann1.run1_012205_2	Sp07g00679
OG0001200	wa7733.asm1v1.ann1.run1_014098_1	Sp16g00304, Sp07g00686
OG0001201	wa7733.asm1v1.ann1.run1_008761_1, wa7733.asm1v1.ann1.run1_005407_1	Sp07g00770
OG0001202	wa7733.asm1v1.ann1.run1_009801_1, wa7733.asm1v1.ann1.run1_011706_1	Sp07g00771
OG0001203	wa7733.asm1v1.ann1.run1_000188_1	Sp07g00808, Sp04g01103
OG0001204	wa7733.asm1v1.ann1.run1_000183_1	Sp16g00463, Sp07g00810
OG0001205	wa7733.asm1v1.ann1.run1_000153_1	Sp04g01455, Sp07g00853
OG0001206	wa7733.asm1v1.ann1.run1_000146_1, wa7733.asm1v1.ann1.run1_000146_2	Sp07g00862
OG0001207	wa7733.asm1v1.ann1.run1_005614_1	Sp20g00550, Sp07g00880
OG0001208	wa7733.asm1v1.ann1.run1_000113_1, wa7733.asm1v1.ann1.run1_000113_2	Sp07g00902
OG0001209	wa7733.asm1v1.ann1.run1_000112_1, wa7733.asm1v1.ann1.run1_000107_1	Sp07g00915
OG0001210	wa7733.asm1v1.ann1.run1_003396_1	Sp07g00940, Sp04g01386
OG0001212	wa7733.asm1v1.ann1.run1_009892_1	Sp07g00956
OG0001213	wa7733.asm1v1.ann1.run1_000091_2, wa7733.asm1v1.ann1.run1_000091_1	Sp07g00957
OG0001214	wa7733.asm1v1.ann1.run1_007076_1	Sp07g01011, Sp04g01324
OG0001215	wa7733.asm1v1.ann1.run1_007099_1	Sp04g01322, Sp07g01015
OG0001216	wa7733.asm1v1.ann1.run1_014421_1, wa7733.asm1v1.ann1.run1_000024_1	Sp07g01057
OG0001217	wa7733.asm1v1.ann1.run1_014451_1	Sp16g00563, Sp13g00806
OG0001219	wa7733.asm1v1.ann1.run1_003911_1	Sp16g00527, Sp16g00526
OG0001220	wa7733.asm1v1.ann1.run1_013046_1	Sp11g00514, Sp16g00522
OG0001221	wa7733.asm1v1.ann1.run1_010618_1	Sp17g00077, Sp16g00515
OG0001222	wa7733.asm1v1.ann1.run1_002989_1	Sp01g01401, Sp10g00944
OG0001223	wa7733.asm1v1.ann1.run1_002976_1, wa7733.asm1v1.ann1.run1_002976_2	Sp01g01407
OG0001225	wa7733.asm1v1.ann1.run1_012329_1	Sp01g01416, Sp10g00957
OG0001226	wa7733.asm1v1.ann1.run1_002962_1, wa7733.asm1v1.ann1.run1_002962_2	Sp01g01440
OG0001227	wa7733.asm1v1.ann1.run1_002961_1	Sp10g00970, Sp01g01444
OG0001228	wa7733.asm1v1.ann1.run1_002954_1, wa7733.asm1v1.ann1.run1_002953_1	Sp01g01456
OG0001229	wa7733.asm1v1.ann1.run1_005952_1, wa7733.asm1v1.ann1.run1_002919_1	Sp01g01477
OG0001230	wa7733.asm1v1.ann1.run1_002924_1	Sp06g00169, Sp01g01479
OG0001231	wa7733.asm1v1.ann1.run1_003929_1	Sp10g00619, Sp01g01492
OG0001232	wa7733.asm1v1.ann1.run1_015203_1	Sp06g00158, Sp01g01508
OG0001233	wa7733.asm1v1.ann1.run1_001280_1	Sp01g01525, Sp06g00146
OG0001234	wa7733.asm1v1.ann1.run1_001274_1, wa7733.asm1v1.ann1.run1_001274_2	Sp01g01535
OG0001235	wa7733.asm1v1.ann1.run1_014166_1	Sp01g01548, Sp09g00589
OG0001236	wa7733.asm1v1.ann1.run1_005966_1	Sp06g00132, Sp01g01558
OG0001237	wa7733.asm1v1.ann1.run1_015198_1	Sp06g00130, Sp01g01561
OG0001238	wa7733.asm1v1.ann1.run1_006629_1	Sp01g01565, Sp10g01005
OG0001239	wa7733.asm1v1.ann1.run1_006642_1	Sp16g00178, Sp01g01579
OG0001240	wa7733.asm1v1.ann1.run1_006641_1	Sp06g00115, Sp01g01580
OG0001241	wa7733.asm1v1.ann1.run1_009576_1, wa7733.asm1v1.ann1.run1_009576_2	Sp01g01725
OG0001242	wa7733.asm1v1.ann1.run1_004272_1	Sp01g01339, Sp01g01340
OG0001243	wa7733.asm1v1.ann1.run1_001232_1, wa7733.asm1v1.ann1.run1_003491_1	Sp01g01276
OG0001244	wa7733.asm1v1.ann1.run1_002487_1, wa7733.asm1v1.ann1.run1_003132_1	Sp01g01252
OG0001245	wa7733.asm1v1.ann1.run1_013833_1	Sp01g00442, Sp01g01250
OG0001247	wa7733.asm1v1.ann1.run1_003468_1, wa7733.asm1v1.ann1.run1_003468_3, wa7733.asm1v1.ann1.run1_003468_2	Sp01g01222
OG0001248	wa7733.asm1v1.ann1.run1_003457_1, wa7733.asm1v1.ann1.run1_003457_2	Sp01g01211
OG0001249	wa7733.asm1v1.ann1.run1_008260_1	Sp01g01193, Sp10g00867
OG0001250	wa7733.asm1v1.ann1.run1_003447_1, wa7733.asm1v1.ann1.run1_003446_1	Sp01g01190
OG0001251	wa7733.asm1v1.ann1.run1_012097_1	Sp10g00813, Sp01g01132
OG0001252	wa7733.asm1v1.ann1.run1_015223_1, wa7733.asm1v1.ann1.run1_001660_1	Sp01g01114, Sp06g01003
OG0001253	wa7733.asm1v1.ann1.run1_001630_1	Sp06g00945, Sp01g01079
OG0001254	wa7733.asm1v1.ann1.run1_001616_1	Sp01g01063, Sp06g00354
OG0001255	wa7733.asm1v1.ann1.run1_001600_1	Sp06g00958, Sp01g01052
OG0001256	wa7733.asm1v1.ann1.run1_001596_1	Sp10g00792, Sp01g01042
OG0001257	wa7733.asm1v1.ann1.run1_012948_1	Sp01g00965, Sp01g00969
OG0001258	wa7733.asm1v1.ann1.run1_006534_1	Sp01g00952, Sp06g00890
OG0001259	wa7733.asm1v1.ann1.run1_006536_1	Sp06g00385, Sp01g00951
OG0001260	wa7733.asm1v1.ann1.run1_007694_1, wa7733.asm1v1.ann1.run1_014143_1	Sp01g00920
OG0001261	wa7733.asm1v1.ann1.run1_007024_1	Sp01g00876, Sp06g00867
OG0001262	wa7733.asm1v1.ann1.run1_003824_1	Sp06g00853, Sp01g00819
OG0001263	wa7733.asm1v1.ann1.run1_000239_1	Sp11g00410, Sp01g00815
OG0001265	wa7733.asm1v1.ann1.run1_002634_1	Sp01g00708, Sp01g00706
OG0001266	wa7733.asm1v1.ann1.run1_002633_2, wa7733.asm1v1.ann1.run1_002633_1	Sp01g00707
OG0001267	wa7733.asm1v1.ann1.run1_002647_1	Sp01g00671, Sp06g00497
OG0001268	wa7733.asm1v1.ann1.run1_011692_1	Sp01g00644, Sp01g00645
OG0001269	wa7733.asm1v1.ann1.run1_013173_1, wa7733.asm1v1.ann1.run1_014651_1	Sp01g00643
