OG0000943	g13292.t1, g11298.t1	wa7733.asm1v1.ann1.run1_003300_1
OG0000944	g11303.t1	wa7733.asm1v1.ann1.run1_003297_1
OG0000944	g13290.t1	wa7733.asm1v1.ann1.run1_003299_1
OG0000945	g11346.t1, g13267.t1	wa7733.asm1v1.ann1.run1_003354_1, wa7733.asm1v1.ann1.run1_013798_1
OG0000946	g11424.t1	wa7733.asm1v1.ann1.run1_000671_1, wa7733.asm1v1.ann1.run1_000672_1, wa7733.asm1v1.ann1.run1_000682_1
OG0000947	g11557.t1	wa7733.asm1v1.ann1.run1_000595_1, wa7733.asm1v1.ann1.run1_000597_1, wa7733.asm1v1.ann1.run1_014721_1
OG0000948	g11736.t1	wa7733.asm1v1.ann1.run1_004040_1
OG0000949	g11829.t1	wa7733.asm1v1.ann1.run1_007644_1
OG0000949	g15795.t1	wa7733.asm1v1.ann1.run1_014009_1
OG0000950	g11978.t1	wa7733.asm1v1.ann1.run1_009975_1
OG0000950	g11979.t1	wa7733.asm1v1.ann1.run1_009976_1
OG0000951	g18440.t1	wa7733.asm1v1.ann1.run1_010913_1
OG0000951	g12017.t1	wa7733.asm1v1.ann1.run1_011894_1
OG0000952	g12192.t1	wa7733.asm1v1.ann1.run1_011243_1, wa7733.asm1v1.ann1.run1_011244_1, wa7733.asm1v1.ann1.run1_011244_2
OG0000953	g12316.t1	wa7733.asm1v1.ann1.run1_013754_1, wa7733.asm1v1.ann1.run1_014445_1, wa7733.asm1v1.ann1.run1_000476_1
OG0000954	g14643.t1, g12372.t1	wa7733.asm1v1.ann1.run1_000558_1, wa7733.asm1v1.ann1.run1_000557_1
OG0000955	g12462.t1	wa7733.asm1v1.ann1.run1_005129_1
OG0000955	g13433.t1	wa7733.asm1v1.ann1.run1_008504_1
OG0000956	g12510.t1	wa7733.asm1v1.ann1.run1_009636_1
OG0000956	g12846.t1	wa7733.asm1v1.ann1.run1_003869_1
OG0000957	g12668.t1, g12692.t1	wa7733.asm1v1.ann1.run1_012392_1, wa7733.asm1v1.ann1.run1_005287_1
OG0000958	g12738.t1	wa7733.asm1v1.ann1.run1_009434_1
OG0000958	g12739.t1	wa7733.asm1v1.ann1.run1_009435_1
OG0000959	g12756.t1	wa7733.asm1v1.ann1.run1_013965_1, wa7733.asm1v1.ann1.run1_013964_1
OG0000960	g15561.t1	wa7733.asm1v1.ann1.run1_007583_1
OG0000960	g12773.t1	wa7733.asm1v1.ann1.run1_007584_1
OG0000961	g12862.t1, g15127.t1	wa7733.asm1v1.ann1.run1_000856_1, wa7733.asm1v1.ann1.run1_000855_1
OG0000962	g12925.t1	wa7733.asm1v1.ann1.run1_011948_3, wa7733.asm1v1.ann1.run1_011948_1, wa7733.asm1v1.ann1.run1_011948_2
OG0000963	g15657.t1	wa7733.asm1v1.ann1.run1_000236_1
OG0000964	g12960.t1	wa7733.asm1v1.ann1.run1_011542_1, wa7733.asm1v1.ann1.run1_011543_1
OG0000965	g13005.t1, g12998.t1, g12997.t1, g18191.t1	wa7733.asm1v1.ann1.run1_009945_1
OG0000966	g13085.t1, g15565.t1	wa7733.asm1v1.ann1.run1_013843_1
OG0000967	g13190.t1	wa7733.asm1v1.ann1.run1_014278_1
OG0000967	g13191.t1	wa7733.asm1v1.ann1.run1_014280_1
OG0000968	g13345.t1	wa7733.asm1v1.ann1.run1_003605_1
OG0000969	g13447.t1	wa7733.asm1v1.ann1.run1_012235_2, wa7733.asm1v1.ann1.run1_012235_1
OG0000970	g13467.t1	wa7733.asm1v1.ann1.run1_010718_1, wa7733.asm1v1.ann1.run1_010718_2, wa7733.asm1v1.ann1.run1_010719_1
OG0000971	g13501.t1	wa7733.asm1v1.ann1.run1_013115_1, wa7733.asm1v1.ann1.run1_001227_1
OG0000972	g13607.t1	wa7733.asm1v1.ann1.run1_015024_1
OG0000972	g13606.t1	wa7733.asm1v1.ann1.run1_015233_1, wa7733.asm1v1.ann1.run1_015023_1
OG0000973	g13647.t1	wa7733.asm1v1.ann1.run1_005594_1
OG0000973	g15476.t1	wa7733.asm1v1.ann1.run1_005593_1
OG0000974	g19060.t1, g13739.t1	wa7733.asm1v1.ann1.run1_006427_1
OG0000975	g15419.t1	wa7733.asm1v1.ann1.run1_003768_1
OG0000976	g13856.t1	wa7733.asm1v1.ann1.run1_003232_3, wa7733.asm1v1.ann1.run1_003232_1, wa7733.asm1v1.ann1.run1_003232_2
OG0000977	g13957.t1	wa7733.asm1v1.ann1.run1_006351_1
OG0000978	g15261.t1	wa7733.asm1v1.ann1.run1_010589_1
OG0000979	g14169.t1, g14164.t1, g14163.t1	wa7733.asm1v1.ann1.run1_008169_1
OG0000980	g14205.t1	wa7733.asm1v1.ann1.run1_008226_1, wa7733.asm1v1.ann1.run1_010732_1
OG0000981	g14225.t1	wa7733.asm1v1.ann1.run1_010735_1, wa7733.asm1v1.ann1.run1_010735_2
OG0000982	g14336.t1	wa7733.asm1v1.ann1.run1_014028_1
OG0000983	g15477.t1	wa7733.asm1v1.ann1.run1_005793_1
OG0000983	g14349.t1	wa7733.asm1v1.ann1.run1_005556_1
OG0000984	g15548.t1, g14427.t1, g19181.t1	wa7733.asm1v1.ann1.run1_001296_1
OG0000985	g14437.t1	wa7733.asm1v1.ann1.run1_007912_1, wa7733.asm1v1.ann1.run1_007911_1, wa7733.asm1v1.ann1.run1_007911_2
OG0000986	g14536.t1	wa7733.asm1v1.ann1.run1_003988_1, wa7733.asm1v1.ann1.run1_003989_1
OG0000987	g14684.t1	wa7733.asm1v1.ann1.run1_009882_1, wa7733.asm1v1.ann1.run1_014744_1
OG0000988	g14774.t1, g16442.t1	wa7733.asm1v1.ann1.run1_001962_1
OG0000989	g14913.t1, g14915.t1	wa7733.asm1v1.ann1.run1_005111_1, wa7733.asm1v1.ann1.run1_005112_1
OG0000990	g14920.t1, g14919.t1	wa7733.asm1v1.ann1.run1_000733_1
OG0000991	g14948.t1, g14951.t1	wa7733.asm1v1.ann1.run1_000741_1, wa7733.asm1v1.ann1.run1_000739_1
OG0000992	g15027.t1	wa7733.asm1v1.ann1.run1_008076_1, wa7733.asm1v1.ann1.run1_000802_1, wa7733.asm1v1.ann1.run1_000802_2
OG0000993	g15065.t1	wa7733.asm1v1.ann1.run1_000821_1
OG0000994	g15072.t1	wa7733.asm1v1.ann1.run1_000829_1
OG0000994	g15071.t1	wa7733.asm1v1.ann1.run1_000830_1
OG0000995	g15356.t1, g18875.t1, g18916.t1	wa7733.asm1v1.ann1.run1_004003_1
OG0000996	g15407.t1	wa7733.asm1v1.ann1.run1_003761_1
OG0000997	g19106.t1	wa7733.asm1v1.ann1.run1_011710_1
OG0000997	g15459.t1	wa7733.asm1v1.ann1.run1_001349_1
OG0000998	g15540.t1	wa7733.asm1v1.ann1.run1_001687_1, wa7733.asm1v1.ann1.run1_007575_2, wa7733.asm1v1.ann1.run1_007575_1
OG0000999	g15765.t1	wa7733.asm1v1.ann1.run1_000327_1
OG0001001	g15866.t1	wa7733.asm1v1.ann1.run1_003040_1
OG0001002	g15945.t1, g15944.t1	wa7733.asm1v1.ann1.run1_007203_1
OG0001003	g16070.t1, g16072.t1	wa7733.asm1v1.ann1.run1_015144_1, wa7733.asm1v1.ann1.run1_014457_1
OG0001004	g16198.t1	wa7733.asm1v1.ann1.run1_006744_2, wa7733.asm1v1.ann1.run1_006744_1, wa7733.asm1v1.ann1.run1_006745_1
OG0001005	g16402.t1	wa7733.asm1v1.ann1.run1_014830_1, wa7733.asm1v1.ann1.run1_014831_1
OG0001006	g16418.t1	wa7733.asm1v1.ann1.run1_001958_1
OG0001007	g16507.t1, g16502.t1, g16505.t1	wa7733.asm1v1.ann1.run1_008387_1
OG0001008	g16692.t1	wa7733.asm1v1.ann1.run1_014693_1, wa7733.asm1v1.ann1.run1_008731_1
OG0001009	g16751.t1	wa7733.asm1v1.ann1.run1_010472_1
OG0001010	g16822.t1, g16823.t1	wa7733.asm1v1.ann1.run1_005899_1
OG0001011	g17020.t1	wa7733.asm1v1.ann1.run1_011473_1, wa7733.asm1v1.ann1.run1_003983_1
OG0001012	g17026.t1, g17027.t1, g17028.t1	wa7733.asm1v1.ann1.run1_004516_1
OG0001013	g17153.t1, g17257.t1	wa7733.asm1v1.ann1.run1_008381_1, wa7733.asm1v1.ann1.run1_008381_2
OG0001014	g17154.t1, g17258.t1	wa7733.asm1v1.ann1.run1_007960_1
OG0001015	g17203.t1	wa7733.asm1v1.ann1.run1_004645_1
OG0001016	g17204.t1	wa7733.asm1v1.ann1.run1_004644_2, wa7733.asm1v1.ann1.run1_004644_1, wa7733.asm1v1.ann1.run1_004644_3
OG0001017	g17217.t1	wa7733.asm1v1.ann1.run1_004648_1
OG0001018	g17246.t1	wa7733.asm1v1.ann1.run1_014432_1, wa7733.asm1v1.ann1.run1_014430_1
OG0001019	g17689.t1	wa7733.asm1v1.ann1.run1_001421_1, wa7733.asm1v1.ann1.run1_001420_3, wa7733.asm1v1.ann1.run1_001420_1, wa7733.asm1v1.ann1.run1_001420_2
OG0001020	g17907.t1	wa7733.asm1v1.ann1.run1_001045_1, wa7733.asm1v1.ann1.run1_001043_1
OG0001021	g17993.t1	wa7733.asm1v1.ann1.run1_001840_1, wa7733.asm1v1.ann1.run1_001839_1
OG0001022	g18084.t1	wa7733.asm1v1.ann1.run1_011557_1, wa7733.asm1v1.ann1.run1_002296_1
OG0001023	g18220.t1	wa7733.asm1v1.ann1.run1_014055_1
OG0001024	g18229.t1	wa7733.asm1v1.ann1.run1_001478_1, wa7733.asm1v1.ann1.run1_001478_2, wa7733.asm1v1.ann1.run1_001479_1
OG0001025	g18297.t1	wa7733.asm1v1.ann1.run1_003843_1, wa7733.asm1v1.ann1.run1_001534_1, wa7733.asm1v1.ann1.run1_001547_1
OG0001026	g18357.t1, g18353.t1	wa7733.asm1v1.ann1.run1_011455_1, wa7733.asm1v1.ann1.run1_011457_1, wa7733.asm1v1.ann1.run1_011457_2
OG0001027	g18526.t1	wa7733.asm1v1.ann1.run1_006924_1, wa7733.asm1v1.ann1.run1_006923_1, wa7733.asm1v1.ann1.run1_006922_1, wa7733.asm1v1.ann1.run1_015212_1, wa7733.asm1v1.ann1.run1_015186_1
OG0001028	g18529.t1, g18590.t1, g18528.t1	wa7733.asm1v1.ann1.run1_006725_1
OG0001029	g18598.t1	wa7733.asm1v1.ann1.run1_014567_1
OG0001029	g18599.t1	wa7733.asm1v1.ann1.run1_014137_1
OG0001030	g18640.t1	wa7733.asm1v1.ann1.run1_014453_1, wa7733.asm1v1.ann1.run1_014790_1, wa7733.asm1v1.ann1.run1_005985_1
OG0001031	g18719.t1	wa7733.asm1v1.ann1.run1_005234_2, wa7733.asm1v1.ann1.run1_005234_1, wa7733.asm1v1.ann1.run1_005233_1
OG0001032	g18833.t1, g18835.t1	wa7733.asm1v1.ann1.run1_011765_2, wa7733.asm1v1.ann1.run1_011765_1
OG0001033	g18922.t1, g18881.t1	wa7733.asm1v1.ann1.run1_005753_1
OG0001034	g19013.t1, g19012.t1	wa7733.asm1v1.ann1.run1_011354_1, wa7733.asm1v1.ann1.run1_001683_1
OG0001035	g19040.t1	wa7733.asm1v1.ann1.run1_008604_1
OG0001035	g19039.t1	wa7733.asm1v1.ann1.run1_008603_1
OG0001036	g19089.t1	wa7733.asm1v1.ann1.run1_001351_1, wa7733.asm1v1.ann1.run1_001352_1, wa7733.asm1v1.ann1.run1_001352_2
OG0001037	g19173.t1, g19172.t1	wa7733.asm1v1.ann1.run1_001304_1
OG0001049	g9.t1, g17628.t1	wa7733.asm1v1.ann1.run1_008443_1
OG0001050	g12865.t1, g19.t1	wa7733.asm1v1.ann1.run1_009995_1
OG0001051	g20.t1	wa7733.asm1v1.ann1.run1_010789_1, wa7733.asm1v1.ann1.run1_010790_1
OG0001052	g36.t1, g12799.t1	wa7733.asm1v1.ann1.run1_011149_1
OG0001053	g6467.t1, g97.t1	wa7733.asm1v1.ann1.run1_008145_1
OG0001054	g122.t1, g118.t1	wa7733.asm1v1.ann1.run1_009985_1
OG0001055	g3369.t1, g127.t1	wa7733.asm1v1.ann1.run1_002946_1
OG0001056	g145.t1, g150.t1	wa7733.asm1v1.ann1.run1_008446_1
OG0001057	g157.t1	wa7733.asm1v1.ann1.run1_008462_1, wa7733.asm1v1.ann1.run1_006201_1
OG0001058	g13817.t1, g168.t1	wa7733.asm1v1.ann1.run1_008464_1
OG0001059	g169.t1	wa7733.asm1v1.ann1.run1_008455_2, wa7733.asm1v1.ann1.run1_008455_1, wa7733.asm1v1.ann1.run1_008454_1
OG0001060	g15600.t1, g180.t1	wa7733.asm1v1.ann1.run1_010781_1
OG0001061	g196.t1	wa7733.asm1v1.ann1.run1_013221_3
OG0001062	g226.t1, g13248.t1	wa7733.asm1v1.ann1.run1_008044_1
OG0001063	g234.t1, g4937.t1	wa7733.asm1v1.ann1.run1_005420_1
OG0001064	g236.t1, g237.t1	wa7733.asm1v1.ann1.run1_007973_1
OG0001065	g240.t1	wa7733.asm1v1.ann1.run1_007975_1
OG0001066	g13579.t1	wa7733.asm1v1.ann1.run1_004561_1
OG0001066	g242.t1	wa7733.asm1v1.ann1.run1_007974_1
OG0001067	g253.t1	wa7733.asm1v1.ann1.run1_007989_1, wa7733.asm1v1.ann1.run1_007982_1
OG0001068	g261.t1, g13107.t1	wa7733.asm1v1.ann1.run1_007991_1
OG0001069	g268.t1, g270.t1	wa7733.asm1v1.ann1.run1_008990_2, wa7733.asm1v1.ann1.run1_008990_1
OG0001070	g287.t1, g895.t1	wa7733.asm1v1.ann1.run1_008995_1
OG0001071	g290.t1, g291.t1	wa7733.asm1v1.ann1.run1_008996_1
OG0001072	g296.t1, g19240.t1	wa7733.asm1v1.ann1.run1_003202_1
OG0001073	g309.t1, g928.t1	wa7733.asm1v1.ann1.run1_007488_1
OG0001074	g310.t1, g932.t1	wa7733.asm1v1.ann1.run1_002828_1
OG0001075	g934.t1, g314.t1	wa7733.asm1v1.ann1.run1_009002_1
OG0001076	g333.t1, g1063.t1	wa7733.asm1v1.ann1.run1_009135_1
OG0001077	g346.t1	wa7733.asm1v1.ann1.run1_007935_1
OG0001078	g353.t1, g352.t1	wa7733.asm1v1.ann1.run1_007933_1
OG0001079	g1134.t1, g372.t1	wa7733.asm1v1.ann1.run1_008340_1
OG0001080	g382.t1	wa7733.asm1v1.ann1.run1_004446_1
OG0001081	g1207.t1, g392.t1	wa7733.asm1v1.ann1.run1_007071_1
OG0001082	g445.t1, g6845.t1	wa7733.asm1v1.ann1.run1_007067_1
OG0001083	g456.t1, g457.t1	wa7733.asm1v1.ann1.run1_012078_1
OG0001084	g8926.t1, g502.t1	wa7733.asm1v1.ann1.run1_012960_1
OG0001085	g540.t1	wa7733.asm1v1.ann1.run1_008660_1, wa7733.asm1v1.ann1.run1_008659_1
OG0001086	g1697.t1, g546.t1	wa7733.asm1v1.ann1.run1_008883_1
OG0001087	g582.t1	wa7733.asm1v1.ann1.run1_012909_1, wa7733.asm1v1.ann1.run1_012910_1
OG0001088	g585.t1, g1790.t1	wa7733.asm1v1.ann1.run1_006617_1
OG0001089	g627.t1	wa7733.asm1v1.ann1.run1_010219_1, wa7733.asm1v1.ann1.run1_007202_1
OG0001091	g644.t1	wa7733.asm1v1.ann1.run1_013990_1
OG0001091	g15781.t1	wa7733.asm1v1.ann1.run1_000313_1
OG0001092	g674.t1	wa7733.asm1v1.ann1.run1_012196_1, wa7733.asm1v1.ann1.run1_012197_1, wa7733.asm1v1.ann1.run1_012197_2
OG0001093	g688.t1	wa7733.asm1v1.ann1.run1_011191_1, wa7733.asm1v1.ann1.run1_011191_2
OG0001094	g689.t1, g6550.t1	wa7733.asm1v1.ann1.run1_011190_1
OG0001095	g709.t1, g6562.t1	wa7733.asm1v1.ann1.run1_006054_1
OG0001096	g18697.t1, g745.t1	wa7733.asm1v1.ann1.run1_006023_1
OG0001097	g748.t1, g18698.t1	wa7733.asm1v1.ann1.run1_006025_1
OG0001098	g19197.t1, g782.t1	wa7733.asm1v1.ann1.run1_001286_1
OG0001099	g791.t1, g19357.t1, g9942.t1	wa7733.asm1v1.ann1.run1_004089_1
OG0001100	g19369.t1, g803.t1	wa7733.asm1v1.ann1.run1_013494_1, wa7733.asm1v1.ann1.run1_015099_1, wa7733.asm1v1.ann1.run1_014549_1, wa7733.asm1v1.ann1.run1_014760_1
OG0001101	g17288.t1, g811.t1	wa7733.asm1v1.ann1.run1_005398_1
OG0001102	g17273.t1, g824.t1	wa7733.asm1v1.ann1.run1_008367_1
OG0001103	g842.t1, g843.t1, g845.t1	wa7733.asm1v1.ann1.run1_005379_1
OG0001104	g6437.t1, g855.t1	wa7733.asm1v1.ann1.run1_012731_1
OG0001105	g864.t1	wa7733.asm1v1.ann1.run1_012560_2, wa7733.asm1v1.ann1.run1_012560_1
OG0001106	g899.t1, g2570.t1	wa7733.asm1v1.ann1.run1_007498_1
OG0001107	g913.t1	wa7733.asm1v1.ann1.run1_004431_1, wa7733.asm1v1.ann1.run1_007509_1
OG0001108	g939.t1, g938.t1	wa7733.asm1v1.ann1.run1_002824_1
OG0001109	g944.t1, g7047.t1	wa7733.asm1v1.ann1.run1_002819_1
OG0001110	g957.t1, g14798.t1	wa7733.asm1v1.ann1.run1_005109_1
OG0001111	g6994.t1, g968.t1	wa7733.asm1v1.ann1.run1_004373_1
OG0001112	g7002.t1, g998.t1	wa7733.asm1v1.ann1.run1_004367_1
OG0001113	g1028.t1	wa7733.asm1v1.ann1.run1_002760_1
OG0001114	g6988.t1, g1043.t1	wa7733.asm1v1.ann1.run1_012091_1
OG0001115	g1095.t1, g1229.t1	wa7733.asm1v1.ann1.run1_002733_1
OG0001116	g1097.t1, g19327.t1	wa7733.asm1v1.ann1.run1_007186_1
OG0001117	g1098.t1, g7521.t1	wa7733.asm1v1.ann1.run1_012187_1
OG0001118	g1132.t1, g10260.t1	wa7733.asm1v1.ann1.run1_008339_1
OG0001119	g1173.t1	wa7733.asm1v1.ann1.run1_002742_1, wa7733.asm1v1.ann1.run1_002742_2
OG0001120	g6902.t1, g1188.t1	wa7733.asm1v1.ann1.run1_002740_1
OG0001121	g1238.t1	wa7733.asm1v1.ann1.run1_002696_1, wa7733.asm1v1.ann1.run1_002702_1
OG0001122	g6868.t1, g1264.t1	wa7733.asm1v1.ann1.run1_002676_1
OG0001123	g1270.t1, g1275.t1	wa7733.asm1v1.ann1.run1_002675_1
OG0001124	g15093.t1, g1342.t1	wa7733.asm1v1.ann1.run1_000836_1
OG0001126	g1351.t1	wa7733.asm1v1.ann1.run1_001247_1, wa7733.asm1v1.ann1.run1_001247_2
OG0001127	g1352.t1, g8879.t1	wa7733.asm1v1.ann1.run1_006137_1
OG0001128	g1354.t1	wa7733.asm1v1.ann1.run1_001244_2, wa7733.asm1v1.ann1.run1_001244_1
OG0001129	g8884.t1, g1363.t1	wa7733.asm1v1.ann1.run1_006140_1
OG0001130	g1368.t1, g6840.t1	wa7733.asm1v1.ann1.run1_007333_1
OG0001131	g8891.t1, g1418.t1	wa7733.asm1v1.ann1.run1_006141_1
OG0001132	g9490.t1, g1426.t1	wa7733.asm1v1.ann1.run1_001201_1
OG0001133	g1454.t1, g6803.t1	wa7733.asm1v1.ann1.run1_001179_1
OG0001134	g1471.t1, g6799.t1	wa7733.asm1v1.ann1.run1_001192_1
OG0001135	g1486.t1, g6797.t1	wa7733.asm1v1.ann1.run1_009192_1
OG0001136	g1490.t1	wa7733.asm1v1.ann1.run1_013251_1, wa7733.asm1v1.ann1.run1_001132_1
OG0001137	g1522.t1, g14329.t1	wa7733.asm1v1.ann1.run1_001147_1
OG0001138	g1554.t1, g1550.t1	wa7733.asm1v1.ann1.run1_011567_1
OG0001139	g8934.t1, g1558.t1	wa7733.asm1v1.ann1.run1_006288_1
OG0001140	g1569.t1, g6754.t1	wa7733.asm1v1.ann1.run1_006283_1
OG0001141	g1577.t1	wa7733.asm1v1.ann1.run1_006276_1, wa7733.asm1v1.ann1.run1_007293_1
OG0001142	g6709.t1, g1680.t1	wa7733.asm1v1.ann1.run1_009194_1
OG0001143	g1713.t1, g18589.t1	wa7733.asm1v1.ann1.run1_011735_1
OG0001144	g6679.t1, g1727.t1	wa7733.asm1v1.ann1.run1_012041_1
OG0001145	g1743.t1, g5421.t1	wa7733.asm1v1.ann1.run1_011991_1
OG0001146	g6658.t1, g1764.t1	wa7733.asm1v1.ann1.run1_006627_1
OG0001147	g7999.t1, g1781.t1	wa7733.asm1v1.ann1.run1_006612_1
OG0001148	g6635.t1, g1816.t1	wa7733.asm1v1.ann1.run1_006605_1
OG0001149	g17964.t1, g1838.t1	wa7733.asm1v1.ann1.run1_011515_1
OG0001150	g1887.t1, g8060.t1	wa7733.asm1v1.ann1.run1_008780_1
OG0001151	g1943.t1, g11704.t1	wa7733.asm1v1.ann1.run1_004834_1
OG0001153	g1968.t1, g6602.t1	wa7733.asm1v1.ann1.run1_004863_1
OG0001154	g2007.t1	wa7733.asm1v1.ann1.run1_004839_1, wa7733.asm1v1.ann1.run1_004839_2
OG0001155	g2013.t1	wa7733.asm1v1.ann1.run1_004817_1, wa7733.asm1v1.ann1.run1_004823_1
OG0001156	g6559.t1, g2079.t1	wa7733.asm1v1.ann1.run1_005517_1
OG0001157	g2138.t1	wa7733.asm1v1.ann1.run1_013651_1, wa7733.asm1v1.ann1.run1_014577_1
OG0001158	g2167.t1, g10295.t1	wa7733.asm1v1.ann1.run1_012179_1
OG0001159	g2229.t1, g16595.t1	wa7733.asm1v1.ann1.run1_010179_1
OG0001160	g2235.t1	wa7733.asm1v1.ann1.run1_012878_2, wa7733.asm1v1.ann1.run1_012878_1
OG0001161	g2246.t1, g16636.t1	wa7733.asm1v1.ann1.run1_014308_1
OG0001162	g16674.t1, g2254.t1	wa7733.asm1v1.ann1.run1_012554_1
OG0001163	g2264.t1	wa7733.asm1v1.ann1.run1_008689_1
OG0001164	g2280.t1	wa7733.asm1v1.ann1.run1_014980_1
OG0001165	g2284.t1	wa7733.asm1v1.ann1.run1_010677_1, wa7733.asm1v1.ann1.run1_011939_1
OG0001166	g2310.t1	wa7733.asm1v1.ann1.run1_008686_1, wa7733.asm1v1.ann1.run1_008686_2
OG0001167	g2331.t1, g4874.t1	wa7733.asm1v1.ann1.run1_003507_1
OG0001168	g4722.t1, g2337.t1	wa7733.asm1v1.ann1.run1_010198_1
OG0001169	g2344.t1	wa7733.asm1v1.ann1.run1_005058_1
OG0001170	g2346.t1, g17093.t1	wa7733.asm1v1.ann1.run1_005060_1
OG0001171	g2352.t1, g17105.t1	wa7733.asm1v1.ann1.run1_005064_1
OG0001172	g2381.t1	wa7733.asm1v1.ann1.run1_013457_1, wa7733.asm1v1.ann1.run1_005047_1
OG0001173	g17174.t1, g2389.t1	wa7733.asm1v1.ann1.run1_008850_1
OG0001174	g4844.t1, g2409.t1	wa7733.asm1v1.ann1.run1_003530_1
OG0001175	g2417.t1, g14193.t1	wa7733.asm1v1.ann1.run1_012401_1
OG0001176	g11763.t1, g2458.t1	wa7733.asm1v1.ann1.run1_004054_1
OG0001177	g2473.t1, g11241.t1	wa7733.asm1v1.ann1.run1_001705_1, wa7733.asm1v1.ann1.run1_001704_1
OG0001178	g2474.t1	wa7733.asm1v1.ann1.run1_008925_1, wa7733.asm1v1.ann1.run1_013071_1
OG0001179	g2476.t1, g5298.t1	wa7733.asm1v1.ann1.run1_013072_1
OG0001180	g2488.t1	wa7733.asm1v1.ann1.run1_010046_1
OG0001181	g2493.t1, g18511.t1	wa7733.asm1v1.ann1.run1_008918_1
OG0001182	g2506.t1	wa7733.asm1v1.ann1.run1_008915_1
OG0001183	g2527.t1, g11548.t1	wa7733.asm1v1.ann1.run1_000599_1
OG0001184	g13200.t1, g2534.t1	wa7733.asm1v1.ann1.run1_012563_1
OG0001185	g13221.t1, g2559.t1	wa7733.asm1v1.ann1.run1_011025_1
OG0001186	g2560.t1	wa7733.asm1v1.ann1.run1_011026_1, wa7733.asm1v1.ann1.run1_011017_1
OG0001187	g2580.t1	wa7733.asm1v1.ann1.run1_013250_1, wa7733.asm1v1.ann1.run1_013250_2
OG0001188	g11376.t1, g2612.t1	wa7733.asm1v1.ann1.run1_000698_1
OG0001189	g2627.t1	wa7733.asm1v1.ann1.run1_001697_1
OG0001190	g2636.t1	wa7733.asm1v1.ann1.run1_001730_3, wa7733.asm1v1.ann1.run1_001730_1, wa7733.asm1v1.ann1.run1_001730_2
OG0001191	g2680.t1	wa7733.asm1v1.ann1.run1_001752_3, wa7733.asm1v1.ann1.run1_001752_2, wa7733.asm1v1.ann1.run1_001752_1
OG0001192	g2692.t1	wa7733.asm1v1.ann1.run1_013414_2, wa7733.asm1v1.ann1.run1_013414_1, wa7733.asm1v1.ann1.run1_014357_1
OG0001193	g11072.t1, g2707.t1	wa7733.asm1v1.ann1.run1_001765_1
OG0001194	g11049.t1, g2716.t1	wa7733.asm1v1.ann1.run1_011580_1
OG0001195	g2736.t1, g13369.t1	wa7733.asm1v1.ann1.run1_013557_1
OG0001196	g2755.t1, g3609.t1	wa7733.asm1v1.ann1.run1_010835_1
OG0001197	g2764.t1, g10904.t1	wa7733.asm1v1.ann1.run1_005498_1
OG0001198	g2766.t1, g2765.t1	wa7733.asm1v1.ann1.run1_013308_1, wa7733.asm1v1.ann1.run1_012200_1
OG0001199	g2771.t1	wa7733.asm1v1.ann1.run1_012205_1, wa7733.asm1v1.ann1.run1_012205_2
OG0001200	g13412.t1, g2775.t1	wa7733.asm1v1.ann1.run1_014098_1
OG0001201	g2861.t1	wa7733.asm1v1.ann1.run1_008761_1, wa7733.asm1v1.ann1.run1_005407_1
OG0001202	g2862.t1	wa7733.asm1v1.ann1.run1_009801_1, wa7733.asm1v1.ann1.run1_011706_1
OG0001203	g2898.t1, g10703.t1	wa7733.asm1v1.ann1.run1_000188_1
OG0001204	g13559.t1, g2900.t1	wa7733.asm1v1.ann1.run1_000183_1
OG0001205	g10381.t1, g2948.t1	wa7733.asm1v1.ann1.run1_000153_1
OG0001206	g2958.t1	wa7733.asm1v1.ann1.run1_000146_1, wa7733.asm1v1.ann1.run1_000146_2
OG0001207	g9187.t1, g2969.t1	wa7733.asm1v1.ann1.run1_005614_1
OG0001208	g2986.t1	wa7733.asm1v1.ann1.run1_000113_1, wa7733.asm1v1.ann1.run1_000113_2
OG0001209	g3000.t1	wa7733.asm1v1.ann1.run1_000112_1, wa7733.asm1v1.ann1.run1_000107_1
OG0001210	g3021.t1, g10444.t1	wa7733.asm1v1.ann1.run1_003396_1
OG0001212	g3036.t1	wa7733.asm1v1.ann1.run1_009892_1
OG0001213	g3037.t1	wa7733.asm1v1.ann1.run1_000091_2, wa7733.asm1v1.ann1.run1_000091_1
OG0001214	g3106.t1, g10495.t1	wa7733.asm1v1.ann1.run1_007076_1
OG0001215	g10497.t1, g3111.t1	wa7733.asm1v1.ann1.run1_007099_1
OG0001216	g3147.t1	wa7733.asm1v1.ann1.run1_014421_1, wa7733.asm1v1.ann1.run1_000024_1
OG0001217	g13614.t1, g3221.t1	wa7733.asm1v1.ann1.run1_014451_1
OG0001219	g3256.t1, g3257.t1	wa7733.asm1v1.ann1.run1_003911_1
OG0001220	g15577.t1, g3261.t1	wa7733.asm1v1.ann1.run1_013046_1
OG0001221	g13050.t1, g3266.t1	wa7733.asm1v1.ann1.run1_010618_1
OG0001222	g3314.t1, g5752.t1	wa7733.asm1v1.ann1.run1_002989_1
OG0001223	g3321.t1	wa7733.asm1v1.ann1.run1_002976_1, wa7733.asm1v1.ann1.run1_002976_2
OG0001225	g3330.t1, g5763.t1	wa7733.asm1v1.ann1.run1_012329_1
OG0001226	g3349.t1	wa7733.asm1v1.ann1.run1_002962_1, wa7733.asm1v1.ann1.run1_002962_2
